id_videogame,id_plataforma,id_genero,id_publicador,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,
534,5,3,515,0.44,0.03,0,0.04,0.51,"INSERT INTO VENTA VALUES(534 , 5 , 3 , 515 , 0.44 , 0.03 , 0 , 0.04);"
3011,7,10,352,0.15,0.12,0.2,0.04,0.51,"INSERT INTO VENTA VALUES(3011 , 7 , 10 , 352 , 0.15 , 0.12 , 0.2 , 0.04);"
3012,6,12,533,0.18,0.22,0.02,0.09,0.51,"INSERT INTO VENTA VALUES(3012 , 6 , 12 , 533 , 0.18 , 0.22 , 0.02 , 0.09);"
3013,6,8,475,0.32,0.04,0.11,0.04,0.51,"INSERT INTO VENTA VALUES(3013 , 6 , 8 , 475 , 0.32 , 0.04 , 0.11 , 0.04);"
3014,17,7,54,0.08,0.28,0,0.15,0.51,"INSERT INTO VENTA VALUES(3014 , 17 , 7 , 54 , 0.08 , 0.28 , 0 , 0.15);"
2477,20,1,560,0.3,0.16,0,0.05,0.51,"INSERT INTO VENTA VALUES(2477 , 20 , 1 , 560 , 0.3 , 0.16 , 0 , 0.05);"
3015,4,6,369,0.17,0.02,0.3,0.02,0.51,"INSERT INTO VENTA VALUES(3015 , 4 , 6 , 369 , 0.17 , 0.02 , 0.3 , 0.02);"
3016,17,8,475,0.36,0.03,0.07,0.04,0.51,"INSERT INTO VENTA VALUES(3016 , 17 , 8 , 475 , 0.36 , 0.03 , 0.07 , 0.04);"
3017,7,11,139,0.42,0.02,0,0.07,0.51,"INSERT INTO VENTA VALUES(3017 , 7 , 11 , 139 , 0.42 , 0.02 , 0 , 0.07);"
2116,17,1,139,0.18,0.21,0,0.12,0.51,"INSERT INTO VENTA VALUES(2116 , 17 , 1 , 139 , 0.18 , 0.21 , 0 , 0.12);"
3018,18,1,328,0.27,0.19,0.01,0.04,0.51,"INSERT INTO VENTA VALUES(3018 , 18 , 1 , 328 , 0.27 , 0.19 , 0.01 , 0.04);"
700,1,1,499,0.47,0.01,0,0.03,0.51,"INSERT INTO VENTA VALUES(700 , 1 , 1 , 499 , 0.47 , 0.01 , 0 , 0.03);"
1765,14,4,102,0.37,0.11,0,0.02,0.51,"INSERT INTO VENTA VALUES(1765 , 14 , 4 , 102 , 0.37 , 0.11 , 0 , 0.02);"
3019,7,11,499,0.25,0.19,0,0.06,0.51,"INSERT INTO VENTA VALUES(3019 , 7 , 11 , 499 , 0.25 , 0.19 , 0 , 0.06);"
1970,26,8,476,0,0,0.51,0,0.51,"INSERT INTO VENTA VALUES(1970 , 26 , 8 , 476 , 0 , 0 , 0.51 , 0);"
1852,5,7,139,0.42,0.05,0,0.04,0.51,"INSERT INTO VENTA VALUES(1852 , 5 , 7 , 139 , 0.42 , 0.05 , 0 , 0.04);"
3022,11,1,139,0.18,0.24,0,0.08,0.51,"INSERT INTO VENTA VALUES(3022 , 11 , 1 , 139 , 0.18 , 0.24 , 0 , 0.08);"
3023,15,10,443,0,0.42,0,0.09,0.51,"INSERT INTO VENTA VALUES(3023 , 15 , 10 , 443 , 0 , 0.42 , 0 , 0.09);"
3024,9,3,54,0.36,0.13,0,0.01,0.51,"INSERT INTO VENTA VALUES(3024 , 9 , 3 , 54 , 0.36 , 0.13 , 0 , 0.01);"
894,15,1,65,0.26,0.19,0,0.06,0.51,"INSERT INTO VENTA VALUES(894 , 15 , 1 , 65 , 0.26 , 0.19 , 0 , 0.06);"
3025,4,10,515,0.46,0.01,0,0.04,0.51,"INSERT INTO VENTA VALUES(3025 , 4 , 10 , 515 , 0.46 , 0.01 , 0 , 0.04);"
949,14,11,330,0.37,0.11,0,0.02,0.51,"INSERT INTO VENTA VALUES(949 , 14 , 11 , 330 , 0.37 , 0.11 , 0 , 0.02);"
3026,7,1,282,0.25,0.19,0,0.06,0.51,"INSERT INTO VENTA VALUES(3026 , 7 , 1 , 282 , 0.25 , 0.19 , 0 , 0.06);"
3027,16,9,17,0.47,0.03,0,0.01,0.51,"INSERT INTO VENTA VALUES(3027 , 16 , 9 , 17 , 0.47 , 0.03 , 0 , 0.01);"
3028,7,4,82,0.22,0.17,0.05,0.06,0.51,"INSERT INTO VENTA VALUES(3028 , 7 , 4 , 82 , 0.22 , 0.17 , 0.05 , 0.06);"
2033,18,4,17,0.29,0.17,0,0.05,0.51,"INSERT INTO VENTA VALUES(2033 , 18 , 4 , 17 , 0.29 , 0.17 , 0 , 0.05);"
1006,6,9,65,0.14,0.25,0.02,0.09,0.51,"INSERT INTO VENTA VALUES(1006 , 6 , 9 , 65 , 0.14 , 0.25 , 0.02 , 0.09);"
3029,7,4,246,0.25,0.19,0,0.06,0.51,"INSERT INTO VENTA VALUES(3029 , 7 , 4 , 246 , 0.25 , 0.19 , 0 , 0.06);"
3030,4,2,208,0.12,0.33,0,0.06,0.51,"INSERT INTO VENTA VALUES(3030 , 4 , 2 , 208 , 0.12 , 0.33 , 0 , 0.06);"
3031,13,11,465,0.28,0.19,0,0.03,0.51,"INSERT INTO VENTA VALUES(3031 , 13 , 11 , 465 , 0.28 , 0.19 , 0 , 0.03);"
3032,9,1,515,0.36,0.13,0,0.01,0.5,"INSERT INTO VENTA VALUES(3032 , 9 , 1 , 515 , 0.36 , 0.13 , 0 , 0.01);"
1593,5,7,91,0.1,0.35,0,0.06,0.5,"INSERT INTO VENTA VALUES(1593 , 5 , 7 , 91 , 0.1 , 0.35 , 0 , 0.06);"
3033,5,11,139,0.45,0.01,0,0.04,0.5,"INSERT INTO VENTA VALUES(3033 , 5 , 11 , 139 , 0.45 , 0.01 , 0 , 0.04);"
1828,7,7,453,0.42,0.02,0,0.07,0.5,"INSERT INTO VENTA VALUES(1828 , 7 , 7 , 453 , 0.42 , 0.02 , 0 , 0.07);"
3034,7,5,560,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3034 , 7 , 5 , 560 , 0.25 , 0.19 , 0 , 0.06);"
2516,5,9,65,0.23,0.21,0.01,0.05,0.5,"INSERT INTO VENTA VALUES(2516 , 5 , 9 , 65 , 0.23 , 0.21 , 0.01 , 0.05);"
3036,16,1,54,0.47,0.03,0,0.01,0.5,"INSERT INTO VENTA VALUES(3036 , 16 , 1 , 54 , 0.47 , 0.03 , 0 , 0.01);"
2603,5,2,139,0.27,0.15,0.04,0.04,0.5,"INSERT INTO VENTA VALUES(2603 , 5 , 2 , 139 , 0.27 , 0.15 , 0.04 , 0.04);"
653,5,1,282,0.1,0.34,0,0.07,0.5,"INSERT INTO VENTA VALUES(653 , 5 , 1 , 282 , 0.1 , 0.34 , 0 , 0.07);"
2234,6,11,139,0.31,0.12,0,0.07,0.5,"INSERT INTO VENTA VALUES(2234 , 6 , 11 , 139 , 0.31 , 0.12 , 0 , 0.07);"
846,14,7,499,0.42,0.06,0,0.02,0.5,"INSERT INTO VENTA VALUES(846 , 14 , 7 , 499 , 0.42 , 0.06 , 0 , 0.02);"
3037,6,8,372,0.22,0.12,0.11,0.05,0.5,"INSERT INTO VENTA VALUES(3037 , 6 , 8 , 372 , 0.22 , 0.12 , 0.11 , 0.05);"
533,6,8,82,0,0,0.5,0,0.5,"INSERT INTO VENTA VALUES(533 , 6 , 8 , 82 , 0 , 0 , 0.5 , 0);"
3039,4,3,54,0.14,0.02,0.32,0.02,0.5,"INSERT INTO VENTA VALUES(3039 , 4 , 3 , 54 , 0.14 , 0.02 , 0.32 , 0.02);"
3040,19,2,515,0.39,0.1,0,0.01,0.5,"INSERT INTO VENTA VALUES(3040 , 19 , 2 , 515 , 0.39 , 0.1 , 0 , 0.01);"
3041,13,4,515,0.28,0.19,0,0.03,0.5,"INSERT INTO VENTA VALUES(3041 , 13 , 4 , 515 , 0.28 , 0.19 , 0 , 0.03);"
3042,7,1,540,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3042 , 7 , 1 , 540 , 0.25 , 0.19 , 0 , 0.06);"
3043,7,1,138,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3043 , 7 , 1 , 138 , 0.25 , 0.19 , 0 , 0.06);"
1391,7,4,126,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(1391 , 7 , 4 , 126 , 0.25 , 0.19 , 0 , 0.06);"
3044,16,9,17,0.47,0.03,0,0.01,0.5,"INSERT INTO VENTA VALUES(3044 , 16 , 9 , 17 , 0.47 , 0.03 , 0 , 0.01);"
3045,7,4,17,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3045 , 7 , 4 , 17 , 0.25 , 0.19 , 0 , 0.06);"
3046,7,5,556,0.25,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3046 , 7 , 5 , 556 , 0.25 , 0.19 , 0 , 0.06);"
1392,5,11,499,0.27,0.19,0,0.04,0.5,"INSERT INTO VENTA VALUES(1392 , 5 , 11 , 499 , 0.27 , 0.19 , 0 , 0.04);"
2604,5,1,560,0.2,0.26,0,0.04,0.5,"INSERT INTO VENTA VALUES(2604 , 5 , 1 , 560 , 0.2 , 0.26 , 0 , 0.04);"
3047,1,10,7,0.34,0.12,0,0.04,0.5,"INSERT INTO VENTA VALUES(3047 , 1 , 10 , 7 , 0.34 , 0.12 , 0 , 0.04);"
3048,1,4,139,0.43,0.03,0,0.04,0.5,"INSERT INTO VENTA VALUES(3048 , 1 , 4 , 139 , 0.43 , 0.03 , 0 , 0.04);"
3049,10,4,475,0.22,0.07,0.18,0.02,0.5,"INSERT INTO VENTA VALUES(3049 , 10 , 4 , 475 , 0.22 , 0.07 , 0.18 , 0.02);"
3050,6,3,372,0.27,0.11,0.07,0.05,0.5,"INSERT INTO VENTA VALUES(3050 , 6 , 3 , 372 , 0.27 , 0.11 , 0.07 , 0.05);"
216,1,11,139,0.46,0,0,0.04,0.5,"INSERT INTO VENTA VALUES(216 , 1 , 11 , 139 , 0.46 , 0 , 0 , 0.04);"
331,12,1,515,0.4,0.09,0,0.01,0.5,"INSERT INTO VENTA VALUES(331 , 12 , 1 , 515 , 0.4 , 0.09 , 0 , 0.01);"
3051,5,10,282,0.46,0.01,0,0.04,0.5,"INSERT INTO VENTA VALUES(3051 , 5 , 10 , 282 , 0.46 , 0.01 , 0 , 0.04);"
3052,7,10,17,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3052 , 7 , 10 , 17 , 0.24 , 0.19 , 0 , 0.06);"
3053,9,8,369,0.13,0.05,0.31,0.01,0.5,"INSERT INTO VENTA VALUES(3053 , 9 , 8 , 369 , 0.13 , 0.05 , 0.31 , 0.01);"
3054,1,4,369,0.27,0.04,0.17,0.02,0.5,"INSERT INTO VENTA VALUES(3054 , 1 , 4 , 369 , 0.27 , 0.04 , 0.17 , 0.02);"
3055,7,12,62,0,0,0.5,0,0.5,"INSERT INTO VENTA VALUES(3055 , 7 , 12 , 62 , 0 , 0 , 0.5 , 0);"
2934,4,2,126,0.27,0.18,0,0.05,0.5,"INSERT INTO VENTA VALUES(2934 , 4 , 2 , 126 , 0.27 , 0.18 , 0 , 0.05);"
3056,5,11,139,0.45,0.01,0,0.04,0.5,"INSERT INTO VENTA VALUES(3056 , 5 , 11 , 139 , 0.45 , 0.01 , 0 , 0.04);"
348,4,1,17,0.41,0.02,0.03,0.04,0.5,"INSERT INTO VENTA VALUES(348 , 4 , 1 , 17 , 0.41 , 0.02 , 0.03 , 0.04);"
3057,13,11,262,0.28,0.19,0,0.03,0.5,"INSERT INTO VENTA VALUES(3057 , 13 , 11 , 262 , 0.28 , 0.19 , 0 , 0.03);"
3058,14,3,507,0.3,0.1,0.08,0.02,0.5,"INSERT INTO VENTA VALUES(3058 , 14 , 3 , 507 , 0.3 , 0.1 , 0.08 , 0.02);"
3059,13,8,45,0.11,0.07,0.29,0.03,0.5,"INSERT INTO VENTA VALUES(3059 , 13 , 8 , 45 , 0.11 , 0.07 , 0.29 , 0.03);"
104,23,11,139,0.11,0.25,0.01,0.13,0.5,"INSERT INTO VENTA VALUES(104 , 23 , 11 , 139 , 0.11 , 0.25 , 0.01 , 0.13);"
3060,7,9,296,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3060 , 7 , 9 , 296 , 0.24 , 0.19 , 0 , 0.06);"
2993,6,1,139,0.2,0.22,0,0.08,0.5,"INSERT INTO VENTA VALUES(2993 , 6 , 1 , 139 , 0.2 , 0.22 , 0 , 0.08);"
3032,7,1,515,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3032 , 7 , 1 , 515 , 0.24 , 0.19 , 0 , 0.06);"
1106,5,1,282,0.29,0.16,0,0.04,0.5,"INSERT INTO VENTA VALUES(1106 , 5 , 1 , 282 , 0.29 , 0.16 , 0 , 0.04);"
499,7,11,139,0.41,0.02,0,0.07,0.5,"INSERT INTO VENTA VALUES(499 , 7 , 11 , 139 , 0.41 , 0.02 , 0 , 0.07);"
3061,5,11,499,0.47,0,0,0.03,0.5,"INSERT INTO VENTA VALUES(3061 , 5 , 11 , 499 , 0.47 , 0 , 0 , 0.03);"
1504,18,9,453,0.22,0.24,0,0.04,0.5,"INSERT INTO VENTA VALUES(1504 , 18 , 9 , 453 , 0.22 , 0.24 , 0 , 0.04);"
1994,4,4,533,0.46,0,0,0.04,0.5,"INSERT INTO VENTA VALUES(1994 , 4 , 4 , 533 , 0.46 , 0 , 0 , 0.04);"
3062,7,8,82,0.11,0.08,0.28,0.03,0.5,"INSERT INTO VENTA VALUES(3062 , 7 , 8 , 82 , 0.11 , 0.08 , 0.28 , 0.03);"
1254,5,7,126,0.28,0.17,0,0.05,0.5,"INSERT INTO VENTA VALUES(1254 , 5 , 7 , 126 , 0.28 , 0.17 , 0 , 0.05);"
3063,1,7,17,0.29,0.16,0,0.05,0.5,"INSERT INTO VENTA VALUES(3063 , 1 , 7 , 17 , 0.29 , 0.16 , 0 , 0.05);"
596,19,11,17,0.38,0.1,0,0.01,0.5,"INSERT INTO VENTA VALUES(596 , 19 , 11 , 17 , 0.38 , 0.1 , 0 , 0.01);"
3064,7,7,515,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3064 , 7 , 7 , 515 , 0.24 , 0.19 , 0 , 0.06);"
3065,8,11,352,0,0,0.5,0,0.5,"INSERT INTO VENTA VALUES(3065 , 8 , 11 , 352 , 0 , 0 , 0.5 , 0);"
3066,6,1,352,0.09,0.07,0.32,0.03,0.5,"INSERT INTO VENTA VALUES(3066 , 6 , 1 , 352 , 0.09 , 0.07 , 0.32 , 0.03);"
3067,7,1,17,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3067 , 7 , 1 , 17 , 0.24 , 0.19 , 0 , 0.06);"
3068,9,5,533,0.36,0.13,0,0.01,0.5,"INSERT INTO VENTA VALUES(3068 , 9 , 5 , 533 , 0.36 , 0.13 , 0 , 0.01);"
3069,7,12,352,0,0,0.5,0,0.5,"INSERT INTO VENTA VALUES(3069 , 7 , 12 , 352 , 0 , 0 , 0.5 , 0);"
3070,13,8,465,0,0,0.46,0.03,0.5,"INSERT INTO VENTA VALUES(3070 , 13 , 8 , 465 , 0 , 0 , 0.46 , 0.03);"
1933,7,1,138,0.41,0.02,0,0.07,0.5,"INSERT INTO VENTA VALUES(1933 , 7 , 1 , 138 , 0.41 , 0.02 , 0 , 0.07);"
3071,7,1,17,0.41,0.01,0,0.07,0.5,"INSERT INTO VENTA VALUES(3071 , 7 , 1 , 17 , 0.41 , 0.01 , 0 , 0.07);"
1661,6,1,126,0.21,0.2,0,0.08,0.5,"INSERT INTO VENTA VALUES(1661 , 6 , 1 , 126 , 0.21 , 0.2 , 0 , 0.08);"
3072,7,9,246,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3072 , 7 , 9 , 246 , 0.24 , 0.19 , 0 , 0.06);"
836,5,1,65,0.25,0.2,0.01,0.04,0.5,"INSERT INTO VENTA VALUES(836 , 5 , 1 , 65 , 0.25 , 0.2 , 0.01 , 0.04);"
3073,16,11,54,0.46,0.03,0,0.01,0.5,"INSERT INTO VENTA VALUES(3073 , 16 , 11 , 54 , 0.46 , 0.03 , 0 , 0.01);"
3074,7,5,515,0.24,0.19,0,0.06,0.5,"INSERT INTO VENTA VALUES(3074 , 7 , 5 , 515 , 0.24 , 0.19 , 0 , 0.06);"
3075,16,1,54,0.46,0.03,0,0.01,0.5,"INSERT INTO VENTA VALUES(3075 , 16 , 1 , 54 , 0.46 , 0.03 , 0 , 0.01);"
3076,16,1,32,0.46,0.03,0,0.01,0.5,"INSERT INTO VENTA VALUES(3076 , 16 , 1 , 32 , 0.46 , 0.03 , 0 , 0.01);"
3077,10,7,352,0.19,0.15,0.12,0.03,0.5,"INSERT INTO VENTA VALUES(3077 , 10 , 7 , 352 , 0.19 , 0.15 , 0.12 , 0.03);"
3078,1,7,515,0.46,0,0,0.04,0.49,"INSERT INTO VENTA VALUES(3078 , 1 , 7 , 515 , 0.46 , 0 , 0 , 0.04);"
2187,5,1,352,0.3,0.12,0.03,0.04,0.49,"INSERT INTO VENTA VALUES(2187 , 5 , 1 , 352 , 0.3 , 0.12 , 0.03 , 0.04);"
3079,10,1,82,0.16,0.17,0.13,0.03,0.49,"INSERT INTO VENTA VALUES(3079 , 10 , 1 , 82 , 0.16 , 0.17 , 0.13 , 0.03);"
3080,10,1,453,0.26,0.15,0.05,0.04,0.49,"INSERT INTO VENTA VALUES(3080 , 10 , 1 , 453 , 0.26 , 0.15 , 0.05 , 0.04);"
1920,5,11,17,0.44,0.02,0,0.04,0.49,"INSERT INTO VENTA VALUES(1920 , 5 , 11 , 17 , 0.44 , 0.02 , 0 , 0.04);"
596,9,11,17,0.35,0.13,0,0.01,0.49,"INSERT INTO VENTA VALUES(596 , 9 , 11 , 17 , 0.35 , 0.13 , 0 , 0.01);"
3081,6,7,465,0.21,0.2,0,0.08,0.49,"INSERT INTO VENTA VALUES(3081 , 6 , 7 , 465 , 0.21 , 0.2 , 0 , 0.08);"
573,16,11,17,0.46,0.03,0,0.01,0.49,"INSERT INTO VENTA VALUES(573 , 16 , 11 , 17 , 0.46 , 0.03 , 0 , 0.01);"
2253,6,1,475,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(2253 , 6 , 1 , 475 , 0 , 0 , 0.49 , 0);"
1775,23,1,560,0.09,0.29,0,0.11,0.49,"INSERT INTO VENTA VALUES(1775 , 23 , 1 , 560 , 0.09 , 0.29 , 0 , 0.11);"
3083,7,1,54,0.41,0.01,0,0.07,0.49,"INSERT INTO VENTA VALUES(3083 , 7 , 1 , 54 , 0.41 , 0.01 , 0 , 0.07);"
2635,5,9,475,0.2,0.23,0.01,0.05,0.49,"INSERT INTO VENTA VALUES(2635 , 5 , 9 , 475 , 0.2 , 0.23 , 0.01 , 0.05);"
2366,5,1,560,0.31,0.13,0.02,0.04,0.49,"INSERT INTO VENTA VALUES(2366 , 5 , 1 , 560 , 0.31 , 0.13 , 0.02 , 0.04);"
3084,19,3,515,0.38,0.1,0,0.01,0.49,"INSERT INTO VENTA VALUES(3084 , 19 , 3 , 515 , 0.38 , 0.1 , 0 , 0.01);"
3085,10,5,453,0.24,0.15,0.07,0.03,0.49,"INSERT INTO VENTA VALUES(3085 , 10 , 5 , 453 , 0.24 , 0.15 , 0.07 , 0.03);"
2269,9,1,515,0.35,0.13,0,0.01,0.49,"INSERT INTO VENTA VALUES(2269 , 9 , 1 , 515 , 0.35 , 0.13 , 0 , 0.01);"
2457,14,9,139,0.34,0.13,0,0.02,0.49,"INSERT INTO VENTA VALUES(2457 , 14 , 9 , 139 , 0.34 , 0.13 , 0 , 0.02);"
3087,1,2,448,0.45,0,0,0.03,0.49,"INSERT INTO VENTA VALUES(3087 , 1 , 2 , 448 , 0.45 , 0 , 0 , 0.03);"
3008,4,5,515,0.45,0,0,0.04,0.49,"INSERT INTO VENTA VALUES(3008 , 4 , 5 , 515 , 0.45 , 0 , 0 , 0.04);"
485,19,10,139,0.35,0.13,0,0.01,0.49,"INSERT INTO VENTA VALUES(485 , 19 , 10 , 139 , 0.35 , 0.13 , 0 , 0.01);"
3088,7,8,475,0.12,0.1,0.24,0.03,0.49,"INSERT INTO VENTA VALUES(3088 , 7 , 8 , 475 , 0.12 , 0.1 , 0.24 , 0.03);"
527,4,11,139,0.12,0.31,0,0.06,0.49,"INSERT INTO VENTA VALUES(527 , 4 , 11 , 139 , 0.12 , 0.31 , 0 , 0.06);"
3089,7,9,352,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(3089 , 7 , 9 , 352 , 0 , 0 , 0.49 , 0);"
3090,8,6,369,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(3090 , 8 , 6 , 369 , 0 , 0 , 0.49 , 0);"
1410,14,1,556,0.37,0.11,0,0.02,0.49,"INSERT INTO VENTA VALUES(1410 , 14 , 1 , 556 , 0.37 , 0.11 , 0 , 0.02);"
2299,1,9,17,0.24,0.2,0,0.05,0.49,"INSERT INTO VENTA VALUES(2299 , 1 , 9 , 17 , 0.24 , 0.2 , 0 , 0.05);"
3091,10,4,369,0.18,0.12,0.16,0.03,0.49,"INSERT INTO VENTA VALUES(3091 , 10 , 4 , 369 , 0.18 , 0.12 , 0.16 , 0.03);"
3092,12,11,139,0.16,0.3,0,0.03,0.49,"INSERT INTO VENTA VALUES(3092 , 12 , 11 , 139 , 0.16 , 0.3 , 0 , 0.03);"
1942,5,3,54,0.24,0.18,0.03,0.05,0.49,"INSERT INTO VENTA VALUES(1942 , 5 , 3 , 54 , 0.24 , 0.18 , 0.03 , 0.05);"
3093,4,1,17,0.42,0.02,0.02,0.03,0.49,"INSERT INTO VENTA VALUES(3093 , 4 , 1 , 17 , 0.42 , 0.02 , 0.02 , 0.03);"
462,15,9,139,0.2,0.23,0,0.07,0.49,"INSERT INTO VENTA VALUES(462 , 15 , 9 , 139 , 0.2 , 0.23 , 0 , 0.07);"
2664,5,9,65,0.28,0.17,0,0.04,0.49,"INSERT INTO VENTA VALUES(2664 , 5 , 9 , 65 , 0.28 , 0.17 , 0 , 0.04);"
3094,24,11,453,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(3094 , 24 , 11 , 453 , 0 , 0 , 0.49 , 0);"
2239,6,1,7,0.07,0.26,0.09,0.07,0.49,"INSERT INTO VENTA VALUES(2239 , 6 , 1 , 7 , 0.07 , 0.26 , 0.09 , 0.07);"
3095,7,11,54,0.24,0.19,0,0.06,0.49,"INSERT INTO VENTA VALUES(3095 , 7 , 11 , 54 , 0.24 , 0.19 , 0 , 0.06);"
3096,7,7,465,0,0.15,0,0.33,0.49,"INSERT INTO VENTA VALUES(3096 , 7 , 7 , 465 , 0 , 0.15 , 0 , 0.33);"
3097,7,11,540,0.24,0.19,0,0.06,0.49,"INSERT INTO VENTA VALUES(3097 , 7 , 11 , 540 , 0.24 , 0.19 , 0 , 0.06);"
3098,10,1,126,0.36,0.04,0.04,0.04,0.49,"INSERT INTO VENTA VALUES(3098 , 10 , 1 , 126 , 0.36 , 0.04 , 0.04 , 0.04);"
615,4,1,560,0.28,0.17,0,0.04,0.49,"INSERT INTO VENTA VALUES(615 , 4 , 1 , 560 , 0.28 , 0.17 , 0 , 0.04);"
3099,7,4,352,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(3099 , 7 , 4 , 352 , 0 , 0 , 0.49 , 0);"
3100,5,2,54,0.14,0.3,0,0.05,0.49,"INSERT INTO VENTA VALUES(3100 , 5 , 2 , 54 , 0.14 , 0.3 , 0 , 0.05);"
3101,13,3,54,0,0,0.46,0.03,0.49,"INSERT INTO VENTA VALUES(3101 , 13 , 3 , 54 , 0 , 0 , 0.46 , 0.03);"
2299,7,9,17,0.25,0.01,0,0.22,0.49,"INSERT INTO VENTA VALUES(2299 , 7 , 9 , 17 , 0.25 , 0.01 , 0 , 0.22);"
3102,17,11,453,0,0.47,0,0.02,0.49,"INSERT INTO VENTA VALUES(3102 , 17 , 11 , 453 , 0 , 0.47 , 0 , 0.02);"
3103,15,9,88,0,0.45,0,0.03,0.49,"INSERT INTO VENTA VALUES(3103 , 15 , 9 , 88 , 0 , 0.45 , 0 , 0.03);"
545,19,7,13,0.36,0.09,0.02,0.01,0.49,"INSERT INTO VENTA VALUES(545 , 19 , 7 , 13 , 0.36 , 0.09 , 0.02 , 0.01);"
3104,7,7,330,0.24,0.19,0,0.06,0.49,"INSERT INTO VENTA VALUES(3104 , 7 , 7 , 330 , 0.24 , 0.19 , 0 , 0.06);"
3105,6,7,91,0.07,0.31,0.02,0.08,0.49,"INSERT INTO VENTA VALUES(3105 , 6 , 7 , 91 , 0.07 , 0.31 , 0.02 , 0.08);"
1066,14,1,352,0.36,0.11,0,0.02,0.49,"INSERT INTO VENTA VALUES(1066 , 14 , 1 , 352 , 0.36 , 0.11 , 0 , 0.02);"
3106,1,11,569,0.45,0,0,0.03,0.49,"INSERT INTO VENTA VALUES(3106 , 1 , 11 , 569 , 0.45 , 0 , 0 , 0.03);"
3107,13,1,168,0.27,0.18,0,0.03,0.49,"INSERT INTO VENTA VALUES(3107 , 13 , 1 , 168 , 0.27 , 0.18 , 0 , 0.03);"
3108,4,2,533,0.08,0.35,0,0.06,0.49,"INSERT INTO VENTA VALUES(3108 , 4 , 2 , 533 , 0.08 , 0.35 , 0 , 0.06);"
3109,10,7,533,0.27,0.16,0.02,0.04,0.49,"INSERT INTO VENTA VALUES(3109 , 10 , 7 , 533 , 0.27 , 0.16 , 0.02 , 0.04);"
3110,7,4,228,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(3110 , 7 , 4 , 228 , 0 , 0 , 0.49 , 0);"
3111,10,1,369,0.31,0.1,0.05,0.03,0.49,"INSERT INTO VENTA VALUES(3111 , 10 , 1 , 369 , 0.31 , 0.1 , 0.05 , 0.03);"
3112,7,8,352,0.07,0.05,0.35,0.02,0.49,"INSERT INTO VENTA VALUES(3112 , 7 , 8 , 352 , 0.07 , 0.05 , 0.35 , 0.02);"
677,8,10,515,0,0,0.49,0,0.49,"INSERT INTO VENTA VALUES(677 , 8 , 10 , 515 , 0 , 0 , 0.49 , 0);"
2455,4,1,556,0.42,0.02,0,0.04,0.49,"INSERT INTO VENTA VALUES(2455 , 4 , 1 , 556 , 0.42 , 0.02 , 0 , 0.04);"
993,15,1,533,0.01,0.45,0,0.03,0.49,"INSERT INTO VENTA VALUES(993 , 15 , 1 , 533 , 0.01 , 0.45 , 0 , 0.03);"
703,6,9,139,0.12,0.23,0.07,0.07,0.49,"INSERT INTO VENTA VALUES(703 , 6 , 9 , 139 , 0.12 , 0.23 , 0.07 , 0.07);"
1953,1,1,139,0.38,0.06,0,0.04,0.49,"INSERT INTO VENTA VALUES(1953 , 1 , 1 , 139 , 0.38 , 0.06 , 0 , 0.04);"
731,4,4,533,0.44,0.01,0,0.04,0.49,"INSERT INTO VENTA VALUES(731 , 4 , 4 , 533 , 0.44 , 0.01 , 0 , 0.04);"
2937,6,9,560,0.19,0.21,0.01,0.08,0.49,"INSERT INTO VENTA VALUES(2937 , 6 , 9 , 560 , 0.19 , 0.21 , 0.01 , 0.08);"
2510,23,7,453,0.12,0.25,0,0.11,0.48,"INSERT INTO VENTA VALUES(2510 , 23 , 7 , 453 , 0.12 , 0.25 , 0 , 0.11);"
3114,5,4,328,0.43,0.02,0,0.04,0.48,"INSERT INTO VENTA VALUES(3114 , 5 , 4 , 328 , 0.43 , 0.02 , 0 , 0.04);"
3115,1,9,139,0.33,0.11,0.01,0.04,0.48,"INSERT INTO VENTA VALUES(3115 , 1 , 9 , 139 , 0.33 , 0.11 , 0.01 , 0.04);"
3116,4,6,533,0,0.48,0,0,0.48,"INSERT INTO VENTA VALUES(3116 , 4 , 6 , 533 , 0 , 0.48 , 0 , 0);"
